TECNOLOGIA INSTALADA,INSTITUCION,TURNO/HORARIO,NIVEL,REGION,MUNICIPIO,LOCALIDAD,DOMICILIO,ESTATUS,CODIGO POSTAL
1.0,22.0,74.0,103.0,8.0,34.0,246.0,2160.0,2.0,48700.0
0.0,20.0,79.0,97.0,2.0,40.0,346.0,1837.0,1.0,44700.0
1.0,20.0,74.0,103.0,1.0,60.0,629.0,2294.0,2.0,47340.0
0.0,20.0,79.0,103.0,2.0,104.0,883.0,3621.0,0.0,45600.0
0.0,20.0,74.0,107.0,0.0,56.0,188.0,1405.0,0.0,47400.0
0.0,20.0,74.0,97.0,2.0,107.0,987.0,1501.0,0.0,45410.0
1.0,20.0,74.0,103.0,2.0,120.0,1018.0,3017.0,2.0,45730.0
1.0,20.0,74.0,97.0,2.0,40.0,346.0,775.0,2.0,44260.0
1.0,20.0,74.0,103.0,5.0,12.0,209.0,3035.0,2.0,48918.0
0.0,20.0,74.0,103.0,5.0,54.0,573.0,1405.0,1.0,48850.0
0.0,20.0,79.0,103.0,2.0,127.0,1034.0,583.0,0.0,45066.0
0.0,20.0,74.0,97.0,10.0,131.0,132.0,1342.0,0.0,49000.0
1.0,20.0,74.0,103.0,13.0,5.0,31.0,2669.0,2.0,46600.0
0.0,2.0,74.0,103.0,2.0,127.0,1034.0,4071.0,1.0,45400.0
0.0,20.0,74.0,103.0,0.0,56.0,733.0,1405.0,1.0,47400.0
0.0,22.0,74.0,103.0,2.0,103.0,892.0,2357.0,1.0,45370.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,624.0,0.0,45089.0
1.0,22.0,74.0,103.0,5.0,22.0,65.0,4042.0,2.0,48987.0
0.0,11.0,74.0,102.0,6.0,85.0,901.0,443.0,0.0,46200.0
1.0,20.0,79.0,103.0,13.0,57.0,615.0,4607.0,2.0,46470.0
0.0,20.0,74.0,103.0,10.0,126.0,421.0,1405.0,0.0,45750.0
0.0,7.0,74.0,103.0,2.0,40.0,346.0,1842.0,1.0,45400.0
0.0,20.0,79.0,97.0,13.0,78.0,33.0,3177.0,1.0,46560.0
1.0,20.0,74.0,107.0,2.0,40.0,346.0,2049.0,2.0,44200.0
0.0,22.0,74.0,103.0,2.0,132.0,1041.0,1203.0,1.0,45430.0
0.0,20.0,74.0,103.0,2.0,40.0,346.0,2553.0,1.0,44990.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,2693.0,0.0,44860.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,3895.0,0.0,44450.0
0.0,20.0,79.0,83.0,3.0,68.0,699.0,235.0,0.0,45950.0
2.0,8.0,74.0,103.0,2.0,127.0,346.0,361.0,2.0,45235.0
1.0,20.0,74.0,107.0,1.0,124.0,1028.0,3279.0,2.0,47300.0
0.0,20.0,79.0,103.0,3.0,68.0,852.0,3616.0,0.0,45955.0
0.0,11.0,74.0,102.0,6.0,42.0,361.0,3825.0,1.0,46260.0
0.0,20.0,79.0,97.0,2.0,40.0,346.0,3190.0,1.0,44820.0
1.0,20.0,74.0,7.0,2.0,40.0,346.0,1532.0,2.0,44400.0
0.0,20.0,74.0,97.0,10.0,114.0,1000.0,3714.0,1.0,49800.0
1.0,22.0,74.0,103.0,10.0,131.0,132.0,4661.0,2.0,49600.0
1.0,20.0,79.0,7.0,8.0,31.0,178.0,2762.0,2.0,48680.0
1.0,20.0,74.0,103.0,2.0,104.0,983.0,3317.0,2.0,45500.0
0.0,20.0,74.0,103.0,0.0,56.0,259.0,1405.0,1.0,47400.0
0.0,11.0,47.0,103.0,5.0,12.0,55.0,1528.0,0.0,45400.0
0.0,20.0,74.0,97.0,13.0,78.0,855.0,1187.0,1.0,46580.0
1.0,20.0,74.0,7.0,2.0,40.0,346.0,4490.0,2.0,44770.0
1.0,20.0,74.0,107.0,8.0,95.0,943.0,3039.0,2.0,48540.0
0.0,20.0,74.0,103.0,1.0,99.0,94.0,3795.0,0.0,47700.0
0.0,20.0,74.0,97.0,0.0,56.0,343.0,2925.0,0.0,47400.0
1.0,20.0,74.0,103.0,6.0,121.0,1020.0,3783.0,2.0,46100.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,2604.0,0.0,44610.0
0.0,20.0,74.0,97.0,5.0,17.0,554.0,3447.0,0.0,48940.0
0.0,20.0,77.0,103.0,2.0,127.0,1034.0,3786.0,0.0,45230.0
0.0,20.0,74.0,97.0,10.0,3.0,961.0,1405.0,1.0,49380.0
0.0,20.0,74.0,103.0,1.0,48.0,683.0,1433.0,1.0,47950.0
0.0,20.0,74.0,103.0,2.0,127.0,1034.0,3124.0,1.0,45200.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,3191.0,0.0,44770.0
0.0,23.0,74.0,103.0,2.0,127.0,346.0,2908.0,1.0,45400.0
0.0,20.0,79.0,97.0,2.0,104.0,983.0,3799.0,0.0,45615.0
0.0,22.0,74.0,103.0,3.0,130.0,946.0,3831.0,0.0,45990.0
1.0,20.0,74.0,103.0,10.0,98.0,956.0,2166.0,2.0,49250.0
1.0,20.0,74.0,103.0,6.0,110.0,990.0,2574.0,2.0,46170.0
1.0,20.0,74.0,103.0,2.0,127.0,971.0,4697.0,2.0,45200.0
1.0,20.0,74.0,107.0,2.0,127.0,1034.0,2749.0,2.0,45150.0
1.0,22.0,74.0,103.0,9.0,39.0,345.0,1561.0,2.0,46800.0
1.0,22.0,74.0,103.0,3.0,10.0,48.0,871.0,2.0,47750.0
0.0,20.0,79.0,103.0,1.0,6.0,261.0,1405.0,1.0,47180.0
0.0,7.0,74.0,103.0,8.0,34.0,346.0,260.0,1.0,45400.0
0.0,20.0,74.0,97.0,2.0,104.0,983.0,1975.0,0.0,44810.0
0.0,11.0,74.0,103.0,8.0,33.0,346.0,1405.0,1.0,45400.0
0.0,20.0,79.0,103.0,1.0,0.0,281.0,773.0,1.0,45475.0
0.0,20.0,79.0,83.0,2.0,127.0,1034.0,1119.0,0.0,45070.0
0.0,11.0,74.0,103.0,0.0,56.0,507.0,1405.0,1.0,45400.0
1.0,20.0,74.0,107.0,2.0,127.0,1034.0,3702.0,2.0,45180.0
0.0,7.0,74.0,97.0,2.0,127.0,346.0,3493.0,1.0,45400.0
0.0,17.0,74.0,89.0,2.0,40.0,346.0,607.0,0.0,44100.0
1.0,23.0,74.0,32.0,13.0,80.0,346.0,1634.0,2.0,45400.0
1.0,17.0,28.0,84.0,3.0,30.0,102.0,145.0,2.0,47980.0
1.0,18.0,74.0,103.0,2.0,44.0,346.0,3647.0,2.0,45400.0
0.0,11.0,74.0,103.0,4.0,69.0,721.0,517.0,0.0,48300.0
0.0,20.0,74.0,107.0,2.0,127.0,1034.0,2220.0,0.0,45030.0
0.0,20.0,74.0,97.0,2.0,1.0,5.0,1920.0,1.0,45700.0
1.0,20.0,74.0,107.0,2.0,40.0,346.0,2218.0,2.0,44700.0
0.0,20.0,74.0,107.0,13.0,100.0,642.0,1405.0,1.0,46400.0
1.0,20.0,74.0,103.0,5.0,12.0,55.0,1218.0,2.0,48900.0
0.0,20.0,74.0,103.0,13.0,78.0,855.0,3465.0,0.0,46580.0
0.0,20.0,79.0,97.0,1.0,99.0,959.0,2675.0,1.0,47620.0
1.0,7.0,74.0,103.0,13.0,4.0,346.0,183.0,2.0,45400.0
0.0,20.0,79.0,83.0,10.0,92.0,936.0,1551.0,0.0,49340.0
1.0,20.0,74.0,103.0,13.0,5.0,437.0,1764.0,2.0,46600.0
1.0,20.0,74.0,107.0,2.0,127.0,1034.0,272.0,2.0,45190.0
0.0,20.0,74.0,97.0,6.0,42.0,361.0,1137.0,1.0,46260.0
0.0,20.0,74.0,97.0,2.0,120.0,386.0,3454.0,0.0,45740.0
0.0,20.0,79.0,97.0,2.0,127.0,1034.0,23.0,0.0,45060.0
0.0,20.0,74.0,103.0,6.0,85.0,901.0,749.0,0.0,46240.0
0.0,20.0,74.0,97.0,2.0,35.0,816.0,1279.0,1.0,45685.0
1.0,20.0,74.0,107.0,4.0,106.0,986.0,2463.0,2.0,48450.0
0.0,20.0,74.0,103.0,2.0,107.0,987.0,1502.0,0.0,45400.0
0.0,20.0,74.0,97.0,4.0,69.0,721.0,1845.0,0.0,48290.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,3901.0,2.0,44220.0
0.0,20.0,79.0,103.0,2.0,127.0,1034.0,4229.0,0.0,45080.0
0.0,20.0,74.0,103.0,2.0,107.0,987.0,3251.0,0.0,45405.0
0.0,23.0,74.0,68.0,10.0,114.0,346.0,2907.0,1.0,49800.0
0.0,20.0,74.0,103.0,2.0,104.0,840.0,1369.0,1.0,45620.0
0.0,20.0,74.0,107.0,6.0,121.0,664.0,1405.0,1.0,46100.0
1.0,20.0,74.0,103.0,10.0,94.0,942.0,2980.0,2.0,49250.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,2051.0,1.0,44260.0
0.0,17.0,21.0,84.0,6.0,42.0,361.0,2793.0,1.0,46260.0
0.0,20.0,74.0,104.0,6.0,61.0,885.0,1604.0,1.0,46040.0
1.0,22.0,74.0,103.0,5.0,22.0,127.0,1090.0,2.0,48970.0
1.0,20.0,74.0,103.0,13.0,23.0,134.0,1729.0,2.0,48500.0
0.0,20.0,74.0,103.0,12.0,91.0,704.0,1405.0,1.0,49650.0
1.0,23.0,74.0,70.0,2.0,132.0,346.0,1269.0,2.0,45400.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,4084.0,0.0,45067.0
0.0,20.0,74.0,97.0,2.0,103.0,871.0,1757.0,0.0,45650.0
0.0,17.0,29.0,89.0,13.0,23.0,8.0,3550.0,1.0,48510.0
1.0,20.0,79.0,103.0,2.0,103.0,981.0,3748.0,2.0,45640.0
0.0,20.0,74.0,103.0,10.0,92.0,588.0,1405.0,1.0,49340.0
1.0,20.0,74.0,103.0,1.0,6.0,36.0,842.0,2.0,47180.0
0.0,20.0,79.0,103.0,2.0,104.0,983.0,4432.0,0.0,45618.0
1.0,17.0,28.0,89.0,2.0,127.0,511.0,622.0,2.0,45080.0
1.0,20.0,74.0,83.0,8.0,95.0,943.0,779.0,2.0,48540.0
0.0,18.0,74.0,103.0,2.0,40.0,346.0,648.0,1.0,45400.0
1.0,22.0,74.0,103.0,12.0,93.0,940.0,2799.0,2.0,49900.0
1.0,20.0,79.0,103.0,2.0,40.0,346.0,2936.0,2.0,44100.0
1.0,20.0,58.0,87.0,2.0,40.0,346.0,2770.0,2.0,44270.0
0.0,22.0,74.0,103.0,3.0,64.0,842.0,2345.0,1.0,47780.0
0.0,20.0,74.0,97.0,2.0,127.0,251.0,1405.0,0.0,45150.0
0.0,17.0,33.0,103.0,4.0,69.0,722.0,1377.0,1.0,48350.0
0.0,20.0,74.0,103.0,2.0,40.0,346.0,4095.0,0.0,44960.0
1.0,17.0,53.0,84.0,1.0,79.0,830.0,311.0,2.0,47170.0
0.0,20.0,79.0,103.0,1.0,99.0,94.0,3795.0,0.0,47700.0
0.0,20.0,74.0,97.0,13.0,101.0,973.0,3114.0,1.0,46760.0
3.0,23.0,74.0,103.0,6.0,61.0,759.0,1481.0,2.0,45400.0
3.0,20.0,79.0,107.0,2.0,73.0,773.0,2027.0,2.0,45250.0
0.0,20.0,79.0,107.0,1.0,76.0,587.0,1408.0,1.0,47195.0
0.0,20.0,74.0,12.0,6.0,24.0,147.0,769.0,0.0,46200.0
1.0,15.0,74.0,103.0,8.0,108.0,346.0,1136.0,2.0,48761.0
0.0,20.0,74.0,103.0,2.0,40.0,346.0,3260.0,0.0,44250.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,2041.0,2.0,44760.0
0.0,20.0,74.0,97.0,5.0,54.0,439.0,1895.0,1.0,48850.0
0.0,20.0,74.0,97.0,2.0,35.0,816.0,3687.0,0.0,45685.0
0.0,20.0,74.0,97.0,4.0,106.0,385.0,42.0,1.0,48450.0
0.0,20.0,79.0,97.0,2.0,104.0,983.0,2586.0,1.0,45590.0
1.0,23.0,54.0,103.0,2.0,40.0,346.0,4301.0,2.0,44160.0
1.0,22.0,74.0,103.0,10.0,98.0,956.0,3548.0,2.0,49250.0
1.0,20.0,79.0,103.0,5.0,22.0,127.0,698.0,2.0,48980.0
0.0,20.0,74.0,103.0,2.0,132.0,922.0,1405.0,1.0,45430.0
1.0,20.0,74.0,103.0,13.0,82.0,305.0,314.0,2.0,46785.0
0.0,20.0,79.0,97.0,2.0,40.0,346.0,1850.0,1.0,44840.0
0.0,20.0,74.0,97.0,13.0,5.0,771.0,2828.0,0.0,46710.0
0.0,20.0,74.0,107.0,13.0,2.0,203.0,4674.0,1.0,46750.0
0.0,20.0,74.0,97.0,4.0,69.0,721.0,4616.0,0.0,48298.0
1.0,20.0,74.0,103.0,13.0,89.0,929.0,3523.0,2.0,45300.0
0.0,20.0,74.0,103.0,0.0,77.0,247.0,1443.0,0.0,47000.0
0.0,7.0,49.0,97.0,2.0,127.0,346.0,2606.0,1.0,44790.0
1.0,22.0,74.0,103.0,2.0,40.0,346.0,1331.0,2.0,44360.0
0.0,22.0,74.0,103.0,10.0,75.0,25.0,326.0,1.0,49730.0
0.0,20.0,74.0,97.0,6.0,24.0,147.0,768.0,0.0,46200.0
0.0,22.0,74.0,103.0,2.0,127.0,1034.0,3638.0,0.0,45065.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,4499.0,0.0,44750.0
1.0,20.0,74.0,103.0,0.0,36.0,322.0,1942.0,2.0,47270.0
0.0,20.0,74.0,103.0,2.0,104.0,983.0,3993.0,1.0,45500.0
1.0,22.0,74.0,103.0,1.0,99.0,959.0,5.0,2.0,47600.0
1.0,20.0,79.0,107.0,2.0,40.0,346.0,4445.0,2.0,44700.0
0.0,20.0,74.0,97.0,13.0,2.0,702.0,38.0,1.0,46730.0
0.0,20.0,74.0,103.0,1.0,76.0,793.0,292.0,1.0,47190.0
0.0,18.0,74.0,103.0,0.0,56.0,507.0,3373.0,0.0,47400.0
0.0,20.0,79.0,97.0,2.0,127.0,565.0,4525.0,0.0,45065.0
0.0,20.0,74.0,103.0,6.0,85.0,530.0,1405.0,1.0,46240.0
0.0,20.0,74.0,103.0,0.0,56.0,82.0,1405.0,0.0,47400.0
1.0,20.0,74.0,103.0,9.0,39.0,345.0,276.0,2.0,46800.0
0.0,20.0,74.0,103.0,2.0,28.0,613.0,1405.0,1.0,45480.0
1.0,20.0,79.0,103.0,2.0,104.0,983.0,4364.0,2.0,45590.0
0.0,20.0,74.0,103.0,2.0,132.0,292.0,4276.0,0.0,45430.0
1.0,20.0,58.0,7.0,13.0,100.0,966.0,4386.0,2.0,46400.0
1.0,17.0,23.0,84.0,13.0,2.0,20.0,1687.0,2.0,46730.0
1.0,20.0,74.0,103.0,10.0,38.0,760.0,203.0,2.0,49130.0
0.0,20.0,74.0,103.0,12.0,55.0,1024.0,2406.0,1.0,49470.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,4532.0,0.0,45198.0
0.0,20.0,74.0,97.0,10.0,128.0,860.0,3600.0,1.0,49600.0
0.0,20.0,79.0,103.0,2.0,103.0,498.0,545.0,0.0,45655.0
3.0,20.0,74.0,107.0,13.0,82.0,798.0,2784.0,2.0,46770.0
0.0,20.0,74.0,97.0,2.0,103.0,353.0,979.0,0.0,45640.0
0.0,20.0,74.0,103.0,13.0,78.0,312.0,4633.0,1.0,46570.0
0.0,20.0,74.0,107.0,0.0,77.0,549.0,1405.0,0.0,47000.0
1.0,20.0,79.0,103.0,2.0,104.0,983.0,4185.0,2.0,45570.0
1.0,20.0,74.0,103.0,5.0,22.0,373.0,3134.0,2.0,48985.0
1.0,20.0,74.0,103.0,10.0,126.0,1032.0,783.0,2.0,45750.0
1.0,20.0,74.0,103.0,2.0,120.0,1018.0,3220.0,2.0,45730.0
0.0,17.0,28.0,84.0,10.0,98.0,805.0,2266.0,1.0,49260.0
0.0,20.0,74.0,107.0,0.0,36.0,884.0,1740.0,1.0,47295.0
1.0,22.0,74.0,103.0,2.0,40.0,346.0,2205.0,2.0,44720.0
0.0,20.0,74.0,103.0,1.0,46.0,954.0,1477.0,1.0,47138.0
0.0,20.0,74.0,97.0,13.0,2.0,886.0,3267.0,1.0,46740.0
0.0,20.0,74.0,103.0,10.0,98.0,974.0,2326.0,1.0,49250.0
0.0,20.0,74.0,107.0,2.0,40.0,346.0,4208.0,0.0,44920.0
1.0,23.0,74.0,71.0,5.0,12.0,346.0,594.0,2.0,45400.0
0.0,20.0,74.0,107.0,2.0,127.0,1034.0,1355.0,0.0,45010.0
0.0,22.0,74.0,103.0,3.0,68.0,852.0,504.0,1.0,45975.0
0.0,7.0,74.0,103.0,4.0,106.0,346.0,556.0,1.0,45400.0
0.0,20.0,74.0,103.0,2.0,104.0,398.0,3148.0,1.0,45602.0
0.0,11.0,74.0,94.0,8.0,117.0,1007.0,606.0,1.0,45400.0
1.0,13.0,74.0,103.0,12.0,59.0,346.0,942.0,2.0,49500.0
0.0,20.0,74.0,103.0,2.0,104.0,983.0,3296.0,1.0,45625.0
0.0,20.0,74.0,103.0,6.0,20.0,501.0,1405.0,1.0,46300.0
1.0,22.0,74.0,103.0,3.0,53.0,395.0,526.0,2.0,47910.0
3.0,20.0,74.0,107.0,6.0,81.0,836.0,4650.0,2.0,46350.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,4597.0,0.0,45070.0
0.0,20.0,74.0,103.0,2.0,28.0,308.0,4139.0,0.0,45480.0
1.0,20.0,74.0,103.0,2.0,44.0,368.0,3187.0,2.0,45850.0
1.0,20.0,74.0,103.0,6.0,24.0,147.0,236.0,2.0,46200.0
1.0,20.0,74.0,103.0,5.0,26.0,160.0,1649.0,2.0,48965.0
0.0,20.0,74.0,103.0,2.0,107.0,987.0,3068.0,0.0,45402.0
0.0,20.0,74.0,103.0,2.0,45.0,370.0,4022.0,0.0,45260.0
1.0,20.0,77.0,103.0,2.0,40.0,346.0,3359.0,2.0,44240.0
1.0,20.0,77.0,103.0,2.0,40.0,346.0,2691.0,2.0,44700.0
0.0,17.0,28.0,89.0,10.0,128.0,363.0,3822.0,1.0,49630.0
1.0,22.0,74.0,103.0,12.0,91.0,933.0,802.0,2.0,49650.0
0.0,22.0,74.0,103.0,2.0,103.0,1035.0,2894.0,0.0,45670.0
1.0,20.0,74.0,107.0,3.0,64.0,660.0,298.0,2.0,47829.0
2.0,20.0,74.0,103.0,2.0,127.0,1034.0,732.0,2.0,45136.0
1.0,20.0,74.0,103.0,12.0,59.0,621.0,4693.0,2.0,49500.0
1.0,17.0,37.0,89.0,2.0,103.0,341.0,2954.0,2.0,45653.0
0.0,20.0,74.0,83.0,3.0,130.0,1039.0,2530.0,1.0,45980.0
0.0,22.0,74.0,103.0,6.0,85.0,901.0,4740.0,1.0,46240.0
1.0,22.0,74.0,103.0,2.0,40.0,346.0,4448.0,2.0,44770.0
1.0,17.0,8.0,84.0,9.0,27.0,161.0,1744.0,2.0,48150.0
0.0,20.0,74.0,107.0,2.0,103.0,566.0,619.0,1.0,45641.0
0.0,20.0,74.0,97.0,2.0,104.0,983.0,4385.0,0.0,45620.0
0.0,20.0,74.0,97.0,13.0,100.0,912.0,2981.0,1.0,46400.0
0.0,20.0,74.0,107.0,2.0,127.0,1034.0,1162.0,1.0,45640.0
1.0,20.0,74.0,103.0,4.0,69.0,721.0,3862.0,2.0,48338.0
3.0,11.0,74.0,103.0,12.0,49.0,380.0,1481.0,2.0,45400.0
1.0,22.0,74.0,103.0,2.0,40.0,346.0,2683.0,2.0,44250.0
0.0,20.0,74.0,97.0,2.0,127.0,175.0,1736.0,1.0,45200.0
1.0,20.0,74.0,103.0,5.0,54.0,439.0,3646.0,2.0,48850.0
0.0,23.0,74.0,103.0,2.0,40.0,346.0,1006.0,1.0,45400.0
0.0,7.0,74.0,89.0,0.0,56.0,346.0,3103.0,1.0,45400.0
1.0,20.0,74.0,103.0,3.0,19.0,50.0,3265.0,2.0,45930.0
1.0,20.0,79.0,7.0,4.0,69.0,536.0,4189.0,2.0,48333.0
1.0,22.0,74.0,103.0,4.0,69.0,721.0,186.0,2.0,48290.0
0.0,20.0,79.0,97.0,4.0,69.0,528.0,4212.0,1.0,48291.0
0.0,20.0,74.0,103.0,0.0,56.0,685.0,1405.0,0.0,47400.0
1.0,7.0,74.0,103.0,13.0,4.0,346.0,81.0,2.0,45380.0
0.0,20.0,74.0,97.0,2.0,104.0,983.0,1772.0,0.0,45510.0
1.0,22.0,74.0,103.0,10.0,75.0,785.0,2017.0,2.0,49700.0
0.0,20.0,74.0,103.0,10.0,114.0,177.0,1405.0,1.0,49800.0
0.0,20.0,74.0,103.0,2.0,45.0,618.0,1406.0,1.0,45260.0
1.0,22.0,74.0,103.0,2.0,104.0,983.0,1960.0,2.0,44990.0
1.0,20.0,74.0,103.0,3.0,13.0,862.0,1405.0,2.0,47930.0
0.0,20.0,79.0,103.0,10.0,105.0,719.0,833.0,1.0,49750.0
0.0,23.0,74.0,69.0,10.0,126.0,346.0,565.0,2.0,45400.0
0.0,20.0,74.0,97.0,13.0,82.0,837.0,4746.0,0.0,46770.0
0.0,20.0,74.0,103.0,1.0,83.0,226.0,1460.0,1.0,47140.0
0.0,20.0,79.0,103.0,2.0,103.0,754.0,2952.0,0.0,45640.0
0.0,20.0,74.0,107.0,2.0,104.0,883.0,461.0,1.0,45600.0
0.0,20.0,74.0,107.0,13.0,101.0,499.0,4371.0,1.0,46765.0
0.0,20.0,79.0,97.0,4.0,69.0,721.0,880.0,0.0,48300.0
0.0,20.0,74.0,103.0,2.0,40.0,346.0,1665.0,0.0,44970.0
0.0,20.0,74.0,97.0,10.0,131.0,132.0,2451.0,0.0,49000.0
1.0,20.0,74.0,103.0,4.0,69.0,721.0,4067.0,2.0,48343.0
0.0,20.0,74.0,97.0,6.0,121.0,907.0,1405.0,1.0,46100.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,490.0,0.0,45070.0
0.0,17.0,28.0,89.0,4.0,69.0,721.0,627.0,1.0,48292.0
0.0,20.0,74.0,103.0,3.0,68.0,699.0,1878.0,0.0,45950.0
0.0,20.0,74.0,7.0,2.0,127.0,1034.0,4065.0,0.0,45060.0
0.0,17.0,8.0,89.0,2.0,104.0,639.0,2760.0,1.0,44990.0
3.0,20.0,74.0,107.0,2.0,103.0,889.0,2909.0,2.0,45315.0
0.0,20.0,74.0,97.0,2.0,35.0,820.0,1775.0,0.0,45694.0
1.0,20.0,74.0,83.0,1.0,79.0,830.0,3970.0,2.0,47170.0
1.0,20.0,79.0,103.0,10.0,126.0,1032.0,1611.0,2.0,45750.0
0.0,20.0,79.0,97.0,2.0,107.0,987.0,3072.0,1.0,45418.0
0.0,7.0,74.0,103.0,0.0,77.0,346.0,1123.0,0.0,45400.0
0.0,18.0,74.0,103.0,2.0,40.0,346.0,2052.0,1.0,45400.0
0.0,20.0,74.0,97.0,2.0,45.0,928.0,3363.0,1.0,45260.0
0.0,20.0,74.0,97.0,1.0,124.0,1028.0,4180.0,1.0,47300.0
0.0,20.0,74.0,97.0,10.0,128.0,284.0,4638.0,1.0,49615.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,1150.0,0.0,45010.0
1.0,20.0,79.0,103.0,3.0,19.0,118.0,3976.0,2.0,45900.0
1.0,20.0,74.0,107.0,12.0,72.0,728.0,79.0,2.0,49570.0
0.0,20.0,74.0,7.0,2.0,127.0,1034.0,2620.0,1.0,45070.0
0.0,20.0,74.0,92.0,6.0,24.0,147.0,769.0,0.0,46200.0
0.0,20.0,74.0,103.0,2.0,28.0,1013.0,1480.0,0.0,45480.0
1.0,20.0,74.0,107.0,2.0,40.0,346.0,4352.0,2.0,44700.0
0.0,13.0,74.0,103.0,2.0,127.0,1034.0,1867.0,1.0,45070.0
1.0,14.0,74.0,103.0,2.0,40.0,346.0,3172.0,2.0,44100.0
0.0,20.0,79.0,97.0,2.0,40.0,346.0,1903.0,0.0,44370.0
1.0,20.0,74.0,107.0,13.0,5.0,31.0,925.0,2.0,46627.0
1.0,20.0,74.0,103.0,2.0,132.0,1041.0,2472.0,2.0,45430.0
0.0,20.0,74.0,97.0,10.0,3.0,28.0,4620.0,1.0,49370.0
0.0,20.0,74.0,103.0,2.0,107.0,346.0,1405.0,1.0,45400.0
0.0,20.0,74.0,103.0,2.0,104.0,299.0,877.0,0.0,45608.0
1.0,20.0,74.0,103.0,2.0,103.0,827.0,188.0,2.0,45660.0
1.0,23.0,74.0,30.0,0.0,74.0,346.0,3248.0,2.0,45400.0
1.0,20.0,74.0,12.0,0.0,56.0,507.0,3995.0,2.0,47420.0
0.0,20.0,74.0,97.0,12.0,67.0,692.0,4106.0,1.0,49870.0
3.0,20.0,74.0,97.0,8.0,117.0,756.0,1759.0,2.0,48040.0
1.0,20.0,74.0,103.0,2.0,1.0,5.0,2875.0,2.0,45700.0
0.0,20.0,74.0,97.0,13.0,89.0,929.0,42.0,1.0,45300.0
0.0,20.0,79.0,97.0,2.0,127.0,1034.0,490.0,1.0,45070.0
0.0,20.0,79.0,97.0,2.0,40.0,346.0,1905.0,1.0,44860.0
0.0,20.0,74.0,103.0,2.0,107.0,987.0,798.0,1.0,45417.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,2153.0,0.0,44450.0
0.0,20.0,74.0,97.0,5.0,123.0,1025.0,182.0,0.0,48800.0
0.0,20.0,74.0,97.0,4.0,106.0,422.0,2274.0,1.0,48460.0
0.0,20.0,74.0,97.0,10.0,98.0,146.0,2437.0,1.0,49250.0
1.0,20.0,79.0,83.0,13.0,100.0,966.0,1546.0,2.0,46400.0
1.0,20.0,79.0,103.0,5.0,17.0,944.0,3580.0,2.0,48946.0
0.0,20.0,74.0,103.0,2.0,107.0,987.0,1966.0,1.0,45420.0
0.0,7.0,74.0,103.0,3.0,68.0,346.0,3377.0,1.0,45400.0
0.0,20.0,74.0,97.0,12.0,67.0,692.0,4211.0,1.0,49870.0
0.0,23.0,74.0,103.0,10.0,114.0,346.0,1312.0,1.0,45400.0
1.0,22.0,74.0,103.0,13.0,57.0,615.0,590.0,2.0,46470.0
0.0,20.0,74.0,107.0,2.0,127.0,1034.0,4230.0,1.0,45080.0
0.0,20.0,74.0,97.0,2.0,103.0,754.0,4670.0,0.0,45645.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,4542.0,0.0,45080.0
0.0,20.0,74.0,97.0,2.0,127.0,971.0,3090.0,1.0,45200.0
0.0,20.0,74.0,107.0,2.0,127.0,1034.0,4675.0,1.0,45080.0
1.0,23.0,74.0,59.0,10.0,87.0,346.0,3195.0,2.0,45400.0
0.0,20.0,74.0,97.0,4.0,69.0,367.0,3738.0,0.0,48280.0
0.0,7.0,74.0,103.0,13.0,82.0,346.0,2422.0,1.0,45400.0
1.0,20.0,79.0,103.0,10.0,11.0,52.0,1564.0,2.0,49200.0
0.0,20.0,74.0,97.0,2.0,103.0,892.0,36.0,0.0,45655.0
1.0,22.0,74.0,103.0,1.0,6.0,36.0,3491.0,2.0,47180.0
2.0,20.0,74.0,103.0,2.0,127.0,971.0,4225.0,2.0,45200.0
0.0,20.0,79.0,7.0,2.0,132.0,808.0,63.0,0.0,45445.0
1.0,22.0,74.0,103.0,2.0,104.0,983.0,51.0,2.0,45610.0
1.0,20.0,79.0,103.0,13.0,4.0,29.0,2966.0,2.0,45380.0
0.0,20.0,74.0,107.0,2.0,45.0,618.0,1406.0,1.0,45280.0
0.0,20.0,74.0,97.0,10.0,75.0,785.0,3018.0,1.0,49700.0
0.0,20.0,79.0,97.0,2.0,107.0,987.0,2621.0,1.0,45400.0
0.0,20.0,79.0,103.0,2.0,35.0,260.0,1189.0,1.0,45682.0
0.0,20.0,79.0,97.0,13.0,4.0,29.0,3569.0,1.0,45380.0
